pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
MIR_28C,0.567454798331015,0.811443635266724,-0.443561703315519,-0.930381139787467,407,10,Ccr1
GOMF_C_C_CHEMOKINE_RECEPTOR_ACTIVITY,0.591117917304747,0.819290579581315,-0.56037236794744,-0.930536209966943,385,4,Ccr1|Ccr5|Ccr2
GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION,0.570839064649244,0.811569958042713,-0.417333709434434,-0.930536715010736,414,14,Stambpl1|Usp25|Tnfaip3|Usp9x|Usp16|Nop53|Psmd14|Zranb1|Cyld|Usp8
MIR_6408,0.573770491803279,0.812978025903574,-0.410762700806055,-0.930564788547895,419,15,Fnbp1|Pdlim5|Nr3c1|Stk17b|Zeb1|Elf2|Ywhaz
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.568306010928962,0.811569958042713,-0.405273159262156,-0.930697214038201,415,16,Hmox1|Gsk3b|Tnfrsf23|Serpine1|Ddx3x|Tnfaip3|Bcl2l1|Rffl
GOMF_INTERLEUKIN_6_RECEPTOR_BINDING,0.591117917304747,0.819290579581315,-0.560474797305407,-0.930706300842232,385,4,Il6st|Pycard
MIR_615_5P,0.566063977746871,0.811443635266724,-0.443775120489362,-0.93082878734578,406,10,Anxa2|R3hdm1|Atg2a|Ets1
GOBP_REGULATION_OF_STRIATED_MUSCLE_TISSUE_DEVELOPMENT,0.570613409415121,0.811569958042713,-0.499092018223536,-0.93083573812441,399,6,Hdac9|Tgfb1|Mrtfb|Smad3
BIOCARTA_NKCELLS_PATHWAY,0.570644718792867,0.811569958042713,-0.433606783364538,-0.930910697346123,415,11,Syk|Pik3r1|Ptk2b|Map2k1
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,0.590038314176245,0.819290579581315,-0.354461036199874,-0.93092760285688,461,34,Gab2|S100a10|Sdcbp|Syk|Anxa2|Sdc4|Il4ra|Itgam|Vps4b|Rab5a|Bcl2l1|Rab9|Clasp2
GOMF_DYSTROGLYCAN_BINDING,0.591117917304747,0.819290579581315,-0.560897461951037,-0.931408164067344,385,4,Vcl|Clasp2|Clasp1
AFFAR_YY1_TARGETS_UP,0.586427656850192,0.81827365114227,-0.349894148889672,-0.9314180510038,457,39,Alcam|Dusp1|Fos|Cdkn1a|Dleu2|Gbp2|Gadd45g|Mdm2|Tgm2|Ppp1r15a|Rnd3|Tap1
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_EIF2_ALPHA_PHOSPHORYLATION,0.574374079528719,0.813191703466525,-0.527987172559998,-0.931419280348702,389,5,Ppp1r15a|Dnajc3|Ppp1r15b|Tmed2
GOBP_REGULATION_OF_TRANSLATION_INITIATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.574374079528719,0.813191703466525,-0.527987172559998,-0.931419280348702,389,5,Ppp1r15a|Dnajc3|Ppp1r15b|Tmed2
GOCC_RIBONUCLEOPROTEIN_GRANULE,0.618615209988649,0.831993752729324,-0.301041595543215,-0.931439173738345,544,119,Iqgap1|Zfp36|Trim25|Nfkbiz|Noct|Ctsh|Hipk2|Smg1|Zfp36l1|Trim30a|Mbnl1|Igf2bp2|Ago2|Syne1|Tut4|Ddx3x|Ddx6|Ythdf3|Larp4b|Pnrc1|Btbd1|Rock1|Rock2|Pabpc1|Rc3h1|Pan3|Htt
GOCC_MAIN_AXON,0.571238348868176,0.811569958042713,-0.395817994040775,-0.931517011997476,428,18,App|Camk2d|Nav1|Bin1|Tiam1|Kif13b|Dlg1|Trpm7|Sptbn1|C9orf72
BIOCARTA_DSP_PATHWAY,0.567760342368046,0.81146946881488,-0.499541781549176,-0.931674572972328,397,6,Dusp1
MIR_3104_5P,0.567760342368046,0.81146946881488,-0.499613789667031,-0.931808872314107,397,6,Carhsp1|Tmem184b|Max|Heca|Mecp2
GOBP_DETOXIFICATION,0.586161879895561,0.81827365114227,-0.376423715386815,-0.931926915682047,448,24,Cd36|Pim1|Atp7a|Mt2|Prdx6
GOMF_DYNEIN_HEAVY_CHAIN_BINDING,0.576086956521739,0.813225332915582,-0.591595979620462,-0.931952453338609,370,3,Nisch|Dync1li1
GOBP_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER,0.574374079528719,0.813191703466525,-0.528430264225899,-0.932200935930561,389,5,Gsk3b|Hook3
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,0.549789621318373,0.804402434084489,-0.465288062874505,-0.932368848377768,391,8,Pycard|Sirpa|Rel|Crebbp|Ppm1b|Nmi
MIR_7238_3P,0.59622641509434,0.821035894274591,-0.333857794289471,-0.932441899460184,473,51,Lpp|Man1a|Baz2b|Zmiz1|Rbm47|Pi4k2a|Zfp36l1|Mbnl1|Il6st|Mef2a
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.603427172582619,0.82460519774746,-0.324247397177023,-0.932506995335246,492,61,Btg1|Foxn3|Rgcc|Klf4|Cdkn1a|Zfp36l2|Inhba|Zfp36l1|Tnf|Mdm2|Slfn1|Plk3
GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY,0.576086956521739,0.813225332915582,-0.591955910250418,-0.932519458939008,370,3,Ldlrad4|Pmepa1
GOBP_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY,0.576086956521739,0.813225332915582,-0.591955910250418,-0.932519458939008,370,3,Ldlrad4|Pmepa1
MIR_6366,0.57103825136612,0.811569958042713,-0.411629721245554,-0.93252898512749,417,15,C3ar1|Slc23a2|Zswim6|Cask|Myh9|Txnip|Ypel5
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION,0.564738292011019,0.811172512216148,-0.452777319903791,-0.932575923879995,409,9,Kdm6a|Smad4|Ski|Frs2
GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE,0.567760342368046,0.81146946881488,-0.500028180546036,-0.932581735484919,397,6,App|Lpl
GOMF_S_ACYLTRANSFERASE_ACTIVITY,0.572901325478645,0.812663934528706,-0.528728431951591,-0.932726931982967,388,5,Glul|Dlst|Zdhhc20
GOBP_FOLLICLE_STIMULATING_HORMONE_SIGNALING_PATHWAY,0.572901325478645,0.812663934528706,-0.52873615545649,-0.932740556975673,388,5,Myh9|Arrb1
GOBP_PYRUVATE_METABOLIC_PROCESS,0.592452830188679,0.819451679684314,-0.339690567127991,-0.932744862120779,470,45,App|Pfkp|Hif1a|Ucp2|Ppp2ca|Hk3|Igf1|Stat3|Nr4a3|Zbtb20|Htt|Ogt|Ddit4|Prkag2|Me2|Gpi1|Hdac4
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.614532019704434,0.830450973422007,-0.328350421388443,-0.933004233343799,498,58,Plcb1|Osbpl8|Igf1r|Bcar3|Snx5|Pik3r1|Gsk3b|Tnf|Ccnd3|Prkcd|Pip4k2a|Mapk1|Socs3|Map2k1|Grb2|Irs2|Ogt|Foxo1|Prkca|Sorl1|Ptpra|Ptpn2|Rhoq|Phip|Ndel1|Sirt1|Sos2|Ptpre|Nucb2|Sh2b2
REACTOME_SENSORY_PERCEPTION,0.564753004005341,0.811172512216148,-0.400333140514216,-0.93311846837929,422,17,Lpl|Lrp12|Dhrs3|Lrp1|Sdc4|Sdc3
REACTOME_VISUAL_PHOTOTRANSDUCTION,0.564753004005341,0.811172512216148,-0.400333140514216,-0.93311846837929,422,17,Lpl|Lrp12|Dhrs3|Lrp1|Sdc4|Sdc3
GOMF_UDP_GLYCOSYLTRANSFERASE_ACTIVITY,0.58160621761658,0.816456898813779,-0.365060572616523,-0.933255637478218,448,28,Xylt1|Ext1|B4galt1|B4galt5|Gcnt2|Galnt6|Galnt7|Ugcg|Ogt|B3gnt2|Mgat4a
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS,0.588055130168453,0.819094294952614,-0.562070128479481,-0.933355456134814,383,4,Akap13|Pde4b
TERAMOTO_OPN_TARGETS_CLUSTER_6,0.588055130168453,0.819094294952614,-0.562070591161944,-0.933356224450331,383,4,Psme1
MIR_5710,0.565772669220945,0.811443635266724,-0.357176851900852,-0.933416755318296,442,32,Csf1|Spag9|Atrnl1|Atp1b3|Litaf|Dhrs9|Ifnar1|Reep3|Zfp704|Rora|Nxn|St3gal1
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,0.579710144927536,0.815247883819452,-0.390373155576473,-0.933593104926204,439,20,Cd9|Plaur|Syk|Emilin2|Cd24a|Jak2|Jak1|Prkcd|Lyn|Map2k1|Prkca|Ubash3b
GOCC_9PLUS0_NON_MOTILE_CILIUM,0.569463548830812,0.811569958042713,-0.418706892771473,-0.933598527374963,413,14,Sdccag8|Myo5a|Prkca|Stx3
GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY,0.566063977746871,0.811443635266724,-0.44509735217136,-0.933602199500537,406,10,Jak2|Nr3c1|Ncoa2|Per1|Clock
GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE,0.579710144927536,0.815247883819452,-0.390403990831119,-0.933666848678085,439,20,Rap1b|Rhob|Gsk3b|Baiap2|Nf1|Tiam1
GOBP_PRIMARY_MIRNA_PROCESSING,0.56490727532097,0.811272012371282,-0.500623843608434,-0.933692681855758,395,6,Stat3|Ddx3x
MIR_7689_3P,0.56198347107438,0.811078967978764,-0.453321374766537,-0.933696502239297,407,9,Arhgap6|Nampt|Cep170
GOMF_HYALURONONGLUCOSAMINIDASE_ACTIVITY,0.607802874743327,0.82684282526141,-0.707572437302167,-0.934128267063868,295,1,Cemip2
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE,0.557083906464924,0.80859779373706,-0.424673787833116,-0.934181478058692,404,13,Atp2b1|Slc8a1
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,0.563417890520694,0.811078967978764,-0.400810072473811,-0.934230127581639,421,17,Nckap1l|Tnf|Swap70|Ppp1r15a|Rock1|Rock2|Mfhas1
BIOCARTA_RELA_PATHWAY,0.566529492455418,0.811443635266724,-0.435200906588957,-0.934333121578015,412,11,Nfkbia|Tnf|Traf6
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX5_UP,0.571428571428571,0.811569958042713,-0.593176163491407,-0.934441747191143,367,3,Acer3|Svil
MP_INCREASED_LIVER_ADENOMA_INCIDENCE,0.562146892655367,0.811078967978764,-0.479906231581726,-0.934484472783567,397,7,Plau|Ahr|Rassf1|Eif4e
GOBP_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY,0.571428571428571,0.811569958042713,-0.529728033581343,-0.934490323745128,387,5,Jak2|Mbd5
GOMF_GLUCOSE_BINDING,0.562146892655367,0.811078967978764,-0.479988660068161,-0.934644979431782,397,7,Hk3|Hk1|Gys1
MIR_6925_5P,0.607272727272727,0.82684282526141,-0.321927363909197,-0.934706365682828,500,65,Bach2|Il7r|Plek|Atf6|Cpeb4|Braf|Fchsd2|Galnt6|Mtmr3|Slc12a6|Dusp10|Shisa5|Dop1b|Phactr2|Sptlc2|Lmnb1|Pou2f1|St3gal1|Runx2|Enox2|Rab6a|Exoc6b|Sh3glb1|Stx3|Fto|Trpm7|Clybl|Anks1|Wdr37|Ttc14|Zfp609|Sel1l|Sec22b|Gng2|Stx12
ZFP457_TARGET_GENES,0.603469640644362,0.82460519774746,-0.330108299736065,-0.93497809292995,486,56,Chd7|Rab43|Arf4|Tcf4|Entpd1|Jak1|Atp8b4|Mmp19|Ndfip2|Palld|Evl|Gpr35|Hdac4|Hspa9|Ube2h|Rev3l|Dnajc13|Lims1|Rsf1|Reps1|Ino80d|Ube2f|Rbm26|Pdcd6ip|Fgfr1|Capza1|Safb2|Celf1|Galnt1|Rnpep|Sema4d|Pds5a
GOCC_TYPE_III_INTERMEDIATE_FILAMENT,0.578859060402685,0.814835614348905,-0.637487499826567,-0.934987103048464,344,2,Vim
GOBP_HIPPO_SIGNALING,0.56984785615491,0.811569958042713,-0.430929999730738,-0.935137308481841,411,12,Frmd6|Arrdc3|Lats2|Limd1|Map2k3|Stk3|Mob1b
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_CELL_CYCLE_ARREST,0.586523736600306,0.81827365114227,-0.563229754315825,-0.935281093251226,382,4,Cdkn1a|Mdm2
MIR_687,0.568464730290456,0.811569958042713,-0.431103839841077,-0.935514549270344,410,12,Plekho1|Mycbp2|Ptpn12|Pde3b|Adam10|Sos2|Atp11c
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,0.564393939393939,0.811172512216148,-0.358501915747838,-0.935551775218845,446,31,Rap1b|Slc8a1|Asph|Pik3r1|Zfp36l1|Ezr|Braf|Rapgef1|Itpr1|Ahr
GOBP_DEVELOPMENT_OF_PRIMARY_MALE_SEXUAL_CHARACTERISTICS,0.581098339719029,0.816360385897663,-0.356277361729303,-0.935697852329846,454,34,Fndc3a|Jmjd1c|H3f3b|Inhba|Arid4b|Arid5b|Sgpl1
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.586904761904762,0.81827365114227,-0.316895312295219,-0.935823016767615,492,75,Ccl24|Cebpb|App|Nfkbia|Lpl|Ctsc|Fcgr3|Ctss|Adam8|Nfkbiz|Ccr5|Fcgr1|Tlr4|Ccr2|Cd24a|Tnf|Osm|Jak2|Ptger4|Serpine1|Tgm2|Zbp1|Pla2g4a
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.60171568627451,0.824387755372696,-0.328042041631381,-0.935864190261404,490,59,Cd36|Mrc1|Fcgr1|Psmb8|Psme1|Psme4|Tap1|Lnpep|Itgav|Calr|Psme2
REACTOME_DNA_STRAND_ELONGATION,0.573825503355705,0.812978025903574,-0.638090599123234,-0.935871653826942,341,2,Pcna|Pold4
REACTOME_LAGGING_STRAND_SYNTHESIS,0.573825503355705,0.812978025903574,-0.638090599123234,-0.935871653826942,341,2,Pcna|Pold4
REACTOME_MISMATCH_REPAIR,0.573825503355705,0.812978025903574,-0.638090599123234,-0.935871653826942,341,2,Pcna|Pold4
REACTOME_POLYMERASE_SWITCHING,0.573825503355705,0.812978025903574,-0.638090599123234,-0.935871653826942,341,2,Pcna|Pold4
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,0.573825503355705,0.812978025903574,-0.638090599123234,-0.935871653826942,341,2,Pcna|Pold4
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,0.573825503355705,0.812978025903574,-0.638090599123234,-0.935871653826942,341,2,Pcna|Pold4
GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION,0.560734463276836,0.811010347491858,-0.480765421718565,-0.936157507616639,396,7,Gsn|Fchsd2|Wasf2
GOMF_N_METHYLTRANSFERASE_ACTIVITY,0.596026490066225,0.820985512726828,-0.389434492613538,-0.936176390424262,449,21,Jarid2|Fbxo11|Nsd3|Ash1l|Kmt2c|Nsd2|Kmt5b|Setd2|Nsd1|Setd7|Kmt2a
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,0.586330935251799,0.81827365114227,-0.318097514710038,-0.936181456571574,488,71,Ccl2|Lgals3|Atp2b1|Plcb1|Cacna1d|Ccr1|Ctss|Cxcl1|Wnk1|Asph|Atp7a|Ccr2|Akt3|Ppp3ca
GOBP_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT,0.567010309278351,0.811443635266724,-0.363612697108691,-0.936244829398104,439,29,Nsf|Macf1|Exoc5|Dnm2|Vamp4|Arfgef2|Kif13a|Exoc6b|Golga4|Golph3|Sptbn1|Exoc2|Optn
GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY,0.546984572230014,0.803976019082092,-0.46730195866294,-0.936404399355405,389,8,Atp11b|Atp9b|Atp8b4|Atp8a1
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY,0.57103825136612,0.811569958042713,-0.413406160400558,-0.936553429711675,417,15,Lyst
MIR_6926_5P,0.560606060606061,0.810902620511161,-0.35890283231844,-0.936598012889733,443,31,Metrnl|Slc49a4|Nipbl|Senp2|Zswim4|Rffl|Itga5|Mllt10|Heca|Vps13b|Tab2|Mecp2|Ctnnd1|Rap1gds1|Prr14l|Ankib1
MIR_7055_5P,0.560606060606061,0.810902620511161,-0.35890283231844,-0.936598012889733,443,31,Metrnl|Slc49a4|Nipbl|Senp2|Zswim4|Rffl|Itga5|Mllt10|Heca|Vps13b|Tab2|Mecp2|Ctnnd1|Rap1gds1|Prr14l|Ankib1
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,0.602230483271376,0.824494995000192,-0.330722941839312,-0.936718966764347,485,56,Fbxw11|Igf1r|Cyth1|Dock2|Gsn|Gsk3b|Abl2|Myh9|Sdccag8|Ptk2b|Dock7|Myo9b|Myo9a|Clasp2|Cyth3|Htt|Pafah1b1|Rufy3|Ndel1|Slc9a3r1|Golph3|Map4|Arf6|Frmd4b|Frmd4a|Clasp1|Cdc42|Rictor|Coro7|Itgb1|Ust|Tcirg1|Gbf1|Sipa1l3
GOBP_MRNA_3_END_PROCESSING,0.596026490066225,0.820985512726828,-0.38970721281357,-0.936831992887076,449,21,App|Zfp36l1|Ythdc1|Tent2|Scaf8|Wdr33|Cpsf6|Cstf3
RIZ_ERYTHROID_DIFFERENTIATION_CCNE1,0.561917443408788,0.811078967978764,-0.398099351714573,-0.936885953065311,421,18,Irf8|Sp3|Fosl2|Nfix|Rab7|Tcf12|Atf1|Eif4a2|Hnrnpdl|Rab2a|Pias2
GOMF_RIBONUCLEASE_ACTIVITY,0.576142131979696,0.813225332915582,-0.36011106291514,-0.93690034345636,453,30,Slfn4|Noct|Snd1|Ago2|Slfn1|Smg6|Marf1|Pan3|Rnase4|Cnot6l|Slfn8|Ern1|Isg20
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,0.574522292993631,0.813225332915582,-0.349732483498407,-0.936932774439272,450,40,App|Pfkp|Hif1a|Entpd1|Ucp2|Ppp2ca|Hk3|Igf1|Stat3|Zbtb20|Ogt|Ddit4|Prkag2|Gpi1|Cmpk1|Hdac4|Hk1|Psen1
GOBP_REGULATION_OF_HIPPO_SIGNALING,0.557909604519774,0.80910342742265,-0.481313367840414,-0.937224480931619,394,7,Frmd6|Arrdc3|Limd1|Map2k3
GOBP_MOVEMENT_IN_HOST,0.579691516709512,0.815247883819452,-0.348633319411404,-0.937364157418568,450,41,Cd74|Trim25|Furin|Uvrag|Gsn|P4hb|Trim30a
GOBP_PHOSPHATIDIC_ACID_BIOSYNTHETIC_PROCESS,0.568483063328424,0.811569958042713,-0.531424014895869,-0.937482195096475,385,5,Dgkd|Dgkz|Sh3glb1
GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS,0.568483063328424,0.811569958042713,-0.531424014895869,-0.937482195096475,385,5,Dgkd|Dgkz|Sh3glb1
GOBP_RIBONUCLEOSIDE_CATABOLIC_PROCESS,0.569875776397516,0.811569958042713,-0.595166140485382,-0.937576595982394,366,3,Xdh|Pnp
GOBP_HISTONE_DEMETHYLATION,0.563786008230453,0.811078967978764,-0.436781716209197,-0.937726962824064,410,11,Jmjd1c|Kdm6a|Kdm3a|Kdm4c
GOBP_ANOIKIS,0.561891515994437,0.811078967978764,-0.447186708039555,-0.937984672738292,403,10,Mcl1|Bcl2l1|Itga5|Sik1|Ankrd13c|Pik3ca|Itgb1
GOCC_PCG_PROTEIN_COMPLEX,0.569333333333333,0.811569958042713,-0.396294956012598,-0.938021640425189,426,19,Jarid2|Pcgf5|Rybp
GOBP_MAMMARY_GLAND_MORPHOGENESIS,0.563786008230453,0.811078967978764,-0.436961909765493,-0.938113820492312,410,11,Csf1|Tgfbr2|Nr3c1|Ncoa3
GOBP_NEUROMUSCULAR_PROCESS,0.581336696090794,0.816427137897997,-0.340641716922583,-0.938336628707506,460,47,App|Gm2a|Psap|Hipk2|Mycbp2|Abl2|Pmp22|Itpr1|Abr|Vps54|Gch1|Nr4a3
MIR_6917_3P,0.555555555555556,0.807480429109887,-0.359585047132727,-0.938378330518595,439,31,Hdac9|Smg1|Kdm7a|Rnf150|Atp9b|Irak2|Rybp|Usp15|Zbtb11|Sowahc|Bclaf1|Ube2d3
MIR_6963_3P,0.569672131147541,0.811569958042713,-0.414226586289856,-0.9384120683921,416,15,Rbm39|Nrip1|Kpna3|Tbc1d5|Csnk1g3|Prkca|Arrdc3|Camk2g|Pdpn|Usp4
MIR_6961_5P,0.561549100968188,0.811078967978764,-0.43244871236681,-0.938432982600006,405,12,Psd3|Ptpro|Rc3h1|Prkag2
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,0.569333333333333,0.811569958042713,-0.396478731279909,-0.938456632531693,426,19,Cd36|App|Cxcl1|Syk
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,0.562820512820513,0.811078967978764,-0.354310784754566,-0.938465107193226,438,37,Rbpj|Zeb2|Hipk2|Bhlhe40|Kdm6a|Atp6ap2|Hipk1|Pbx1|Smad4|Btg2|Ski|Htt
chr16A3,0.552957359009629,0.805647222229161,-0.426648053440023,-0.938524393528354,401,13,Fgd4|Mapk1|Klhl6|Klhl24|Sdf2l1|Ube2l3|Med15|Comt|Ufd1|Ap2m1|Pi4ka
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS,0.626506024096386,0.836101171034301,-0.290842756608464,-0.938547454871356,571,183,Thbs1|App|Picalm|Zfp36|Rgs2|Noct|Zfp36l2|Rtn4|Vim|Zfp36l1|Cpeb4|Igf2bp2|Tnf|Ago2|Dapk1|Rpl10|Cpeb2|Bin1|Igf1|Sh3bgrl|Tut4|Ddx3x|Ppp1r15a|Ddx6|Etf1|Tut7|Ythdf3|Prkcd|Larp4b|Btg2|Rock1|Calr|Rock2|Mapk1|Ifngr1|Ptk2b|Pabpc1|Rc3h1|Samd8|Dnajc3|Pan3
MIR_6900_5P,0.57015306122449,0.811569958042713,-0.357932269700626,-0.938590551149941,446,33,Fos|Psd3|Gna13|Smchd1|Tmx4|Abl2|Tmem131|Tnks|Ssh2|Nr4a3|Lmo2|Ppp2r5a
GOBP_NUCLEOTIDE_PHOSPHORYLATION,0.57618437900128,0.813225332915582,-0.352627311949986,-0.938693729716323,449,39,App|Pfkp|Hif1a|Ucp2|Ppp2ca|Hk3|Igf1|Stat3|Nt5c2|Zbtb20|Ogt|Ddit4|Prkag2|Gpi1|Cmpk1|Hdac4|Hk1|Psen1
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS,0.56832298136646,0.811569958042713,-0.595879880972042,-0.93870096501211,365,3,Akr1a1
MIR_12201_3P,0.588380716934487,0.819290579581315,-0.33199823055147,-0.938745752342625,475,53,Msra|Suco|Nipbl|Cpeb4|Mef2a|Dip2b|Nt5c2|Arhgap17|Map2k4|Ell2|Htt|Ubl3|Wsb1|Usp9x|Glud1|Il10ra|Ston2|Ptpn2
GOBP_MAINTENANCE_OF_ORGANELLE_LOCATION,0.584992343032159,0.818094208483596,-0.565399375541199,-0.938883896008112,381,4,Uvrag|Pafah1b1
GOBP_NEURAL_RETINA_DEVELOPMENT,0.556473829201102,0.808302203684485,-0.455867151619236,-0.938939985285008,403,9,Hipk2|Stat3|Hipk1
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,0.566770186335404,0.811443635266724,-0.596102314250914,-0.939051368407484,364,3,Bcl2l11|Bcl2l1|Pmaip1
GOBP_HISTONE_H3_K4_METHYLATION,0.55807743658211,0.809190760582177,-0.402905187318624,-0.939113536316073,417,17,Nfkbiz|Rlf|Smad4|Ogt|Ash1l|Kmt2c|Kansl1
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,0.55798969072165,0.809141544572644,-0.364759139867367,-0.939196737055748,432,29,Eps8|Plek|Gsn|Swap70|Svil|Myh9|Tmod3|Add3|Evl
GOCC_LIPOPOLYSACCHARIDE_RECEPTOR_COMPLEX,0.566770186335404,0.811443635266724,-0.59619928704883,-0.939204131509396,364,3,Tlr4|Cd14
MIR_451A,0.59958932238193,0.823791688224178,-0.711468224981739,-0.939271437150937,291,1,Vapa
GOMF_HISTONE_H3K4_METHYLTRANSFERASE_ACTIVITY,0.557909604519774,0.80910342742265,-0.48238270636161,-0.939306721541234,394,7,Nsd3|Ash1l|Kmt2c|Setd7|Kmt2a
GOBP_NEUROTRANSMITTER_TRANSPORT,0.574903969270166,0.813225332915582,-0.347514874754389,-0.939358161074831,448,42,Rap1b|Mef2c|Slc28a2|Braf|Cask|Ptger4|Stx11|Mctp1|Rab5a|Stxbp3|Bcl2l1|Nf1|Rap1a|Slc6a6|Xbp1|Dtnbp1|Prkca|Atp2a2|Stx3|Psen1|Slc38a2|Git2|Arl6ip5|Fmr1|Flot1|Cln8|Stx4a
GOBP_EPITHELIAL_CELL_CELL_ADHESION,0.566770186335404,0.811443635266724,-0.596345919610231,-0.939435124585828,364,3,Vcl|Ctnna1|Itgb5
GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION,0.561042524005487,0.811078967978764,-0.437619598244507,-0.939525812334055,408,11,Fbxw11|Htt|Pafah1b1|Ndel1|Map4|Clasp1|Itgb1
chr15F2,0.565436241610738,0.811443635266724,-0.640624126115223,-0.939587515021678,336,2,Igfbp6
GOBP_EPINEPHRINE_SECRETION,0.59958932238193,0.823791688224178,-0.711711711711712,-0.939592885281379,291,1,Ly6e
GOBP_EPINEPHRINE_TRANSPORT,0.59958932238193,0.823791688224178,-0.711711711711712,-0.939592885281379,291,1,Ly6e
GOMF_U1_SNRNA_BINDING,0.583460949464012,0.817388842011111,-0.565830616580218,-0.939600000914391,380,4,Snrnp70|Isg20
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP,0.566939890710383,0.811443635266724,-0.414825912601159,-0.939769815726643,414,15,Ccr5|Ahr|Fli1|Tent5c|Nr4a2|Tatdn2|Dse|Kcnn4|Evi2a|Soat1
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP,0.565217391304348,0.811443635266724,-0.59674152349876,-0.940058326952249,363,3,Gda|Eps8
MIR_679_5P,0.563961485557084,0.811110027725257,-0.421724440178923,-0.940326808816027,409,14,Fndc3b|Cux1|Mbnl1
MIR_6982_5P,0.567885117493473,0.811518840933517,-0.379910446013493,-0.940559151075067,434,24,Camk1d|Timp1|Smchd1|Luc7l2|Prkce|Tiam1|Stx3|Relch|Tnfrsf11a|Sirt1|Dnajc13|Mat2a
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,0.563664596273292,0.811078967978764,-0.597076735688185,-0.94058639312086,362,3,Clasp2|Pdpn|Clasp1
GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION,0.563664596273292,0.811078967978764,-0.597076735688185,-0.94058639312086,362,3,Lamc1|Clasp2|Clasp1
GOCC_EUCHROMATIN,0.58562091503268,0.81827365114227,-0.383307762981761,-0.940802792944405,447,23,Hif1a|Klf4|Ell|Jak2|Id2|Jun|Ogt|Kmt2e|Dnmt3a
